movieCd,movieNm,openDt,salesAmt,audiCnt,load_dt,multiMovieYn,repNationCd
20170364,레고 닌자고 무비,2017-09-28,194563100,28597,20171002,N,F
20172642,여배우는 오늘도,2017-09-14,4541500,527,20171002,unknown,K
20166132,김광석,2017-08-30,31251500,4286,20171002,Y,K
20162869,택시운전사,2017-08-02,7099000,995,20171002,unknown,K
20174142,아이 캔 스피크,2017-09-21,1596664100,219081,20171002,N,K
20179696,그것,2017-09-06,10849500,1483,20171002,N,F
20171002,"괜찮아요, 미스터 브래드",2017-09-21,5260100,736,20171002,Y,unknown
20178647,땐뽀걸즈,2017-09-27,1335000,174,20171002,unknown,K
20162442,청년경찰,2017-08-09,2088000,273,20171002,unknown,K
20174801,내 사랑,2017-07-12,7303300,1175,20171002,Y,unknown
20175222,킹스맨: 골든 서클,2017-09-27,3667209900,475202,20171002,N,F
20169463,다시 태어나도 우리,2017-09-27,14770600,2151,20171002,Y,K
20171962,킬러의 보디가드,2017-08-30,79526000,13216,20171002,N,F
20171923,저수지 게임,2017-09-07,5971500,805,20171002,Y,K
20154909,살인자의 기억법,2017-09-06,12166800,1493,20171003,N,K
20172742,범죄도시,2017-10-03,1377207900,164399,20171003,N,K
20171312,우리의 20세기,2017-09-27,13147700,1584,20171003,Y,F
20171090,베이비 드라이버,2017-09-14,8783200,1004,20171003,unknown,F
19588005,남태평양,1971-08-07,1022000,511,20171003,Y,unknown
20164888,해피 버스데이,2017-09-28,4028400,492,20171003,Y,unknown
20165450,남한산성,2017-10-03,3669119900,444585,20171003,N,K
20171817,넛잡 2,2017-10-03,205463700,27229,20171003,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,26896000,3697,20171003,N,F
20173945,인비저블 게스트,2017-09-21,6583200,760,20171003,Y,F
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,69926200,9233,20171003,N,F
20171369,매직울프,2017-10-03,62412800,8332,20171003,Y,F
20170364,레고 닌자고 무비,2017-09-28,50615800,6694,20171003,N,F
20172642,여배우는 오늘도,2017-09-14,3618300,381,20171003,unknown,K
20166132,김광석,2017-08-30,11683400,1421,20171003,Y,K
20162869,택시운전사,2017-08-02,3389500,401,20171003,unknown,K
20174142,아이 캔 스피크,2017-09-21,1155429400,139816,20171003,N,K
20171002,"괜찮아요, 미스터 브래드",2017-09-21,4613500,569,20171003,Y,unknown
20170964,딥,2017-10-03,193615100,24826,20171003,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,2389982500,271178,20171003,N,F
20174801,내 사랑,2017-07-12,4500500,710,20171003,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,8884400,1124,20171003,Y,K
20171962,킬러의 보디가드,2017-08-30,49068700,8312,20171003,N,F
20171923,저수지 게임,2017-09-07,3047900,377,20171003,unknown,K
20173385,미스 유 올레디,2017-10-03,3559400,452,20171004,Y,unknown
20154909,살인자의 기억법,2017-09-06,14353300,1720,20171004,N,K
20172742,범죄도시,2017-10-03,1737787900,206458,20171004,N,K
20171312,우리의 20세기,2017-09-27,13217100,1452,20171004,Y,F
20171090,베이비 드라이버,2017-09-14,11948600,1364,20171004,unknown,F
20165450,남한산성,2017-10-03,4655991000,552722,20171004,N,K
20171817,넛잡 2,2017-10-03,178591100,22722,20171004,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,17299000,2334,20171004,N,F
20173945,인비저블 게스트,2017-09-21,9268700,1051,20171004,Y,unknown
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,49208000,6237,20171004,N,F
20171369,매직울프,2017-10-03,22094100,2703,20171004,Y,F
20170364,레고 닌자고 무비,2017-09-28,32982200,4140,20171004,N,F
20166132,김광석,2017-08-30,11619400,1377,20171004,Y,K
20162869,택시운전사,2017-08-02,3513600,442,20171004,unknown,K
20174142,아이 캔 스피크,2017-09-21,1622726150,194624,20171004,N,K
20171002,"괜찮아요, 미스터 브래드",2017-09-21,3266200,384,20171004,Y,unknown
20165001,더 테이블,2017-08-24,878500,109,20171004,unknown,K
20173092,어메이징 메리,2017-10-04,20146300,2344,20171004,Y,F
20170964,딥,2017-10-03,149447700,18543,20171004,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,2508907600,280831,20171004,N,F
20174801,내 사랑,2017-07-12,3561300,583,20171004,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,6110500,749,20171004,Y,K
20171962,킬러의 보디가드,2017-08-30,63747900,10860,20171004,N,F
20171923,저수지 게임,2017-09-07,1689800,211,20171004,unknown,K
20173385,미스 유 올레디,2017-10-03,3661100,483,20171005,Y,unknown
20154909,살인자의 기억법,2017-09-06,10094600,1248,20171005,N,K
20172742,범죄도시,2017-10-03,2305372600,277219,20171005,N,K
20171312,우리의 20세기,2017-09-27,17314100,1808,20171005,Y,F
20171090,베이비 드라이버,2017-09-14,9207600,1121,20171005,unknown,F
20165450,남한산성,2017-10-03,4940801300,599797,20171005,N,K
20171817,넛잡 2,2017-10-03,318327200,41723,20171005,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,31211000,4287,20171005,N,F
20173945,인비저블 게스트,2017-09-21,5634400,659,20171005,Y,unknown
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,89322400,11767,20171005,N,F
20171369,매직울프,2017-10-03,27137600,3376,20171005,Y,F
20170364,레고 닌자고 무비,2017-09-28,55619100,7208,20171005,N,F
20172642,여배우는 오늘도,2017-09-14,1490000,206,20171005,unknown,K
20166132,김광석,2017-08-30,12296000,1527,20171005,Y,K
20162869,택시운전사,2017-08-02,3775100,479,20171005,unknown,K
20174142,아이 캔 스피크,2017-09-21,1656946500,203407,20171005,N,K
20173092,어메이징 메리,2017-10-04,27992800,3354,20171005,Y,F
20170964,딥,2017-10-03,254461300,32431,20171005,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,2702210100,306471,20171005,N,F
20174801,내 사랑,2017-07-12,4787800,804,20171005,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,9084000,1128,20171005,Y,K
20060169,멀홀랜드 드라이브,2001-11-30,6253900,719,20171005,Y,unknown
20171962,킬러의 보디가드,2017-08-30,63333500,10780,20171005,N,F
20171923,저수지 게임,2017-09-07,1548700,216,20171005,unknown,K
20154909,살인자의 기억법,2017-09-06,7904800,962,20171006,unknown,K
20172742,범죄도시,2017-10-03,2764014054,333298,20171006,N,K
20171312,우리의 20세기,2017-09-27,15587800,1833,20171006,Y,F
20164888,해피 버스데이,2017-09-28,4171600,524,20171006,Y,unknown
20165450,남한산성,2017-10-03,4731723954,582294,20171006,N,K
20171817,넛잡 2,2017-10-03,434294300,58114,20171006,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,42443000,5886,20171006,N,F
20173945,인비저블 게스트,2017-09-21,8032600,955,20171006,Y,unknown
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,106842700,14269,20171006,N,F
20171369,매직울프,2017-10-03,30260000,3948,20171006,Y,F
20168282,블레이드 러너 2049,2017-10-12,101636000,11660,20171006,N,F
20170364,레고 닌자고 무비,2017-09-28,62681200,8394,20171006,N,F
20166132,김광석,2017-08-30,13346900,1645,20171006,Y,K
20162869,택시운전사,2017-08-02,2400500,313,20171006,unknown,K
20174142,아이 캔 스피크,2017-09-21,1551230679,193628,20171006,N,K
20178647,땐뽀걸즈,2017-09-27,1840000,222,20171006,unknown,K
20173092,어메이징 메리,2017-10-04,28755600,3458,20171006,Y,F
20170964,딥,2017-10-03,309482300,40189,20171006,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,2514100067,286426,20171006,N,F
20060169,멀홀랜드 드라이브,2001-11-30,6523800,741,20171006,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,10541100,1304,20171006,Y,K
20174801,내 사랑,2017-07-12,3951000,627,20171006,Y,unknown
20171962,킬러의 보디가드,2017-08-30,54802100,9290,20171006,N,F
20171923,저수지 게임,2017-09-07,1733500,239,20171006,unknown,K
20154909,살인자의 기억법,2017-09-06,5414900,670,20171007,unknown,K
20172742,범죄도시,2017-10-03,3087016738,369907,20171007,N,K
20171312,우리의 20세기,2017-09-27,12757500,1498,20171007,Y,unknown
20164888,해피 버스데이,2017-09-28,3861500,464,20171007,Y,unknown
20165450,남한산성,2017-10-03,3471456338,424767,20171007,N,K
20171817,넛잡 2,2017-10-03,366651300,49030,20171007,N,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,18713500,2319,20171007,unknown,F
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,31640500,4445,20171007,N,F
20173945,인비저블 게스트,2017-09-21,5590800,678,20171007,Y,unknown
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94389400,12699,20171007,N,F
20171369,매직울프,2017-10-03,17830600,2293,20171007,Y,F
20168282,블레이드 러너 2049,2017-10-12,77295600,8847,20171007,N,F
20170364,레고 닌자고 무비,2017-09-28,52503100,7012,20171007,N,F
20172642,여배우는 오늘도,2017-09-14,2973000,394,20171007,unknown,K
20166132,김광석,2017-08-30,9715300,1233,20171007,Y,K
20162869,택시운전사,2017-08-02,1712300,244,20171007,unknown,K
20174142,아이 캔 스피크,2017-09-21,1147597343,142788,20171007,N,K
20173092,어메이징 메리,2017-10-04,26491100,3169,20171007,Y,F
20170964,딥,2017-10-03,219139600,28494,20171007,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,1989296819,227000,20171007,N,F
20060169,멀홀랜드 드라이브,2001-11-30,5848100,668,20171007,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,9777100,1212,20171007,Y,K
20174801,내 사랑,2017-07-12,3567800,546,20171007,Y,unknown
20171962,킬러의 보디가드,2017-08-30,37449900,6328,20171007,N,F
20171923,저수지 게임,2017-09-07,1394300,193,20171007,unknown,K
20154909,살인자의 기억법,2017-09-06,4542200,567,20171008,unknown,K
20172742,범죄도시,2017-10-03,3573605100,425472,20171008,N,K
20171312,우리의 20세기,2017-09-27,13650300,1617,20171008,Y,F
20160021,달기, ,500000,250,20171008,unknown,K
20164888,해피 버스데이,2017-09-28,3766300,468,20171008,Y,unknown
20165450,남한산성,2017-10-03,3004716900,365976,20171008,N,K
20171817,넛잡 2,2017-10-03,356621600,47061,20171008,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,28188500,3941,20171008,N,F
20173945,인비저블 게스트,2017-09-21,5069400,581,20171008,Y,unknown
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,86139700,11413,20171008,N,F
20171369,매직울프,2017-10-03,13862300,1761,20171008,Y,F
20168282,블레이드 러너 2049,2017-10-12,77539700,8823,20171008,N,F
20170364,레고 닌자고 무비,2017-09-28,45623000,6053,20171008,N,F
20166132,김광석,2017-08-30,6543400,832,20171008,Y,K
20174142,아이 캔 스피크,2017-09-21,1027218200,126906,20171008,N,K
20178647,땐뽀걸즈,2017-09-27,1842500,219,20171008,unknown,K
20173092,어메이징 메리,2017-10-04,28944300,3416,20171008,Y,F
20170964,딥,2017-10-03,177598900,22745,20171008,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,1795106500,203249,20171008,N,F
20060169,멀홀랜드 드라이브,2001-11-30,5660800,648,20171008,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,8442100,1085,20171008,Y,K
20174801,내 사랑,2017-07-12,4021100,643,20171008,Y,unknown
20171962,킬러의 보디가드,2017-08-30,31201100,5286,20171008,N,F
20171923,저수지 게임,2017-09-07,1347400,192,20171008,unknown,K
20154909,살인자의 기억법,2017-09-06,2360000,303,20171009,unknown,K
20172742,범죄도시,2017-10-03,3387916200,403114,20171009,N,K
20171312,우리의 20세기,2017-09-27,13723200,1631,20171009,Y,F
20160021,달기, ,432000,216,20171009,unknown,K
20171090,베이비 드라이버,2017-09-14,6273500,746,20171009,N,F
20164888,해피 버스데이,2017-09-28,3499000,424,20171009,Y,unknown
20165450,남한산성,2017-10-03,2050060400,256815,20171009,N,K
20171817,넛잡 2,2017-10-03,459940900,62056,20171009,N,K
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,36287000,5105,20171009,N,F
20173945,인비저블 게스트,2017-09-21,6053200,698,20171009,Y,unknown
19600018,하녀,1960-11-03,423000,219,20171009,unknown,K
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,94481100,12816,20171009,N,F
20171369,매직울프,2017-10-03,14168000,1818,20171009,Y,F
20170364,레고 닌자고 무비,2017-09-28,58709800,7940,20171009,N,F
20166132,김광석,2017-08-30,5705500,742,20171009,Y,K
20162869,택시운전사,2017-08-02,1846500,256,20171009,unknown,K
20174142,아이 캔 스피크,2017-09-21,879636800,111997,20171009,N,K
20173092,어메이징 메리,2017-10-04,28802000,3521,20171009,Y,F
20170964,딥,2017-10-03,230761800,30334,20171009,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,1243415800,142491,20171009,N,F
20060169,멀홀랜드 드라이브,2001-11-30,5356600,634,20171009,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,12021000,1464,20171009,Y,K
20174801,내 사랑,2017-07-12,3126000,519,20171009,Y,unknown
20171962,킬러의 보디가드,2017-08-30,26962900,4557,20171009,N,F
20173385,미스 유 올레디,2017-10-03,2323500,340,20171010,Y,F
20154909,살인자의 기억법,2017-09-06,1743500,287,20171010,N,K
20172742,범죄도시,2017-10-03,1342148600,178322,20171010,N,K
20171312,우리의 20세기,2017-09-27,10207700,1546,20171010,Y,F
20165450,남한산성,2017-10-03,400933000,56673,20171010,N,K
20171817,넛잡 2,2017-10-03,9811900,1454,20171010,N,K
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,5137000,669,20171010,N,F
20173945,인비저블 게스트,2017-09-21,2421500,336,20171010,Y,F
20154907,희생부활자,2017-10-12,22902000,2895,20171010,N,K
19558022,영 앳 하트, ,698000,349,20171010,Y,F
20168282,블레이드 러너 2049,2017-10-12,9360000,624,20171010,N,F
20172642,여배우는 오늘도,2017-09-14,1278000,161,20171010,unknown,K
20166132,김광석,2017-08-30,2252000,324,20171010,Y,K
20174142,아이 캔 스피크,2017-09-21,147187300,20777,20171010,N,K
20178647,땐뽀걸즈,2017-09-27,1057500,142,20171010,unknown,K
20173092,어메이징 메리,2017-10-04,7637500,1083,20171010,Y,F
20170964,딥,2017-10-03,7088500,1169,20171010,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,352722200,45508,20171010,N,F
20060169,멀홀랜드 드라이브,2001-11-30,1939000,263,20171010,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,5996700,837,20171010,Y,K
20174801,내 사랑,2017-07-12,1320500,222,20171010,Y,unknown
20171962,킬러의 보디가드,2017-08-30,5929500,1000,20171010,N,F
20173385,미스 유 올레디,2017-10-03,3305500,482,20171011,Y,F
20154909,살인자의 기억법,2017-09-06,1722500,238,20171011,N,K
20172742,범죄도시,2017-10-03,1332961800,177691,20171011,N,K
20171312,우리의 20세기,2017-09-27,5540200,748,20171011,Y,F
20178666,아이 앰 히스 레저,2017-10-19,3287000,405,20171011,Y,F
20171090,베이비 드라이버,2017-09-14,2359000,309,20171011,N,F
20165450,남한산성,2017-10-03,407708900,57962,20171011,N,K
20171817,넛잡 2,2017-10-03,12742500,2026,20171011,N,K
20173945,인비저블 게스트,2017-09-21,3478600,470,20171011,Y,F
20164424,대장 김창수,2017-10-19,2109000,243,20171011,N,K
20174644,길,2017-05-11,472000,236,20171011,unknown,K
20170364,레고 닌자고 무비,2017-09-28,1670500,232,20171011,N,unknown
20172642,여배우는 오늘도,2017-09-14,1824000,271,20171011,Y,K
20166132,김광석,2017-08-30,2574500,393,20171011,Y,K
20174142,아이 캔 스피크,2017-09-21,180454900,25723,20171011,N,K
20173092,어메이징 메리,2017-10-04,10012000,1379,20171011,Y,F
20170964,딥,2017-10-03,8687500,1279,20171011,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,327388000,42007,20171011,N,F
20060169,멀홀랜드 드라이브,2001-11-30,2460000,345,20171011,Y,F
20169463,다시 태어나도 우리,2017-09-27,6407500,913,20171011,Y,K
20171962,킬러의 보디가드,2017-08-30,6269200,1060,20171011,N,F
20171662,당신과 함께한 순간들,2017-10-19,4696000,587,20171012,Y,F
20172742,범죄도시,2017-10-03,1176894500,155478,20171012,N,K
20171312,우리의 20세기,2017-09-27,3188500,432,20171012,Y,F
20165450,남한산성,2017-10-03,293178900,41895,20171012,N,K
20155483,그럼에도 불구하고,2017-08-24,1152000,144,20171012,unknown,K
20171817,넛잡 2,2017-10-03,7374000,1136,20171012,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,23924200,3230,20171012,Y,F
20174641,가을 우체국,2017-10-19,1208000,151,20171012,unknown,K
20172865,성 프란치스코,2017-10-12,2342000,327,20171012,Y,unknown
20172942,나의 엔젤,2017-10-12,6498500,957,20171012,Y,F
20154907,희생부활자,2017-10-12,359864000,49100,20171012,N,K
20172603,부라더,2017-11-02,16540000,2351,20171012,N,K
20168282,블레이드 러너 2049,2017-10-12,288515000,35745,20171012,N,F
20174331,아름다운 엄마,2017-10-12,859000,154,20171012,unknown,K
20174142,아이 캔 스피크,2017-09-21,114015300,16737,20171012,N,K
20038755,루터,2017-10-18,3222000,418,20171012,Y,unknown
20173092,어메이징 메리,2017-10-04,6337300,881,20171012,Y,F
20175943,주키퍼스 와이프,2017-10-12,5457000,777,20171012,Y,F
20170964,딥,2017-10-03,3869500,562,20171012,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,212499900,27998,20171012,N,F
20169463,다시 태어나도 우리,2017-09-27,4025000,556,20171012,Y,K
20171962,킬러의 보디가드,2017-08-30,2545400,439,20171012,N,F
20174404,스와니 강, ,742000,371,20171012,N,unknown
20172742,범죄도시,2017-10-03,1647544963,195106,20171013,N,K
20171312,우리의 20세기,2017-09-27,4282100,495,20171013,Y,F
20165450,남한산성,2017-10-03,369514200,47562,20171013,N,K
20171817,넛잡 2,2017-10-03,12591500,1957,20171013,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,64498500,7577,20171013,Y,F
20172865,성 프란치스코,2017-10-12,2307500,308,20171013,Y,unknown
20172942,나의 엔젤,2017-10-12,8095500,1013,20171013,Y,F
20154907,희생부활자,2017-10-12,424223571,53819,20171013,N,K
20164424,대장 김창수,2017-10-19,15394800,1803,20171013,N,K
20168282,블레이드 러너 2049,2017-10-12,324608429,36650,20171013,N,F
20168546,히든 아이덴티티,2017-10-12,2774500,363,20171013,Y,F
20162869,택시운전사,2017-08-02,972500,139,20171013,N,K
20174142,아이 캔 스피크,2017-09-21,175094400,23524,20171013,N,K
20178647,땐뽀걸즈,2017-09-27,1432000,224,20171013,unknown,K
20173092,어메이징 메리,2017-10-04,9712500,1264,20171013,Y,F
20175943,주키퍼스 와이프,2017-10-12,7059992,870,20171013,Y,F
20170964,딥,2017-10-03,7442000,1155,20171013,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,306182808,35902,20171013,N,F
20060169,멀홀랜드 드라이브,2001-11-30,2314500,292,20171013,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,5916000,672,20171013,Y,K
20171962,킬러의 보디가드,2017-08-30,3988600,673,20171013,N,F
20171923,저수지 게임,2017-09-07,1552500,201,20171013,unknown,K
20170003,소나기,2017-08-31,9877000,1235,20171014,Y,K
20172742,범죄도시,2017-10-03,3385157918,396245,20171014,N,K
20171312,우리의 20세기,2017-09-27,6974500,805,20171014,Y,unknown
20165450,남한산성,2017-10-03,660539400,80501,20171014,N,K
20171817,넛잡 2,2017-10-03,127135000,17149,20171014,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,145326700,17031,20171014,Y,F
20172865,성 프란치스코,2017-10-12,3477500,460,20171014,Y,unknown
20172942,나의 엔젤,2017-10-12,10151000,1201,20171014,Y,unknown
20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,15535000,1944,20171014,N,F
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,9752500,1389,20171014,N,F
20154907,희생부활자,2017-10-12,609984164,74141,20171014,N,K
20164424,대장 김창수,2017-10-19,8067000,874,20171014,unknown,K
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,17945200,2338,20171014,N,F
20168282,블레이드 러너 2049,2017-10-12,586350636,64657,20171014,N,F
20166132,김광석,2017-08-30,1467500,190,20171014,unknown,K
20174142,아이 캔 스피크,2017-09-21,308027600,38123,20171014,N,K
20178647,땐뽀걸즈,2017-09-27,1598500,188,20171014,unknown,K
20173092,어메이징 메리,2017-10-04,16290000,1973,20171014,Y,F
20175943,주키퍼스 와이프,2017-10-12,12534954,1568,20171014,Y,F
20170964,딥,2017-10-03,48586600,6380,20171014,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,549454546,63696,20171014,N,F
20060169,멀홀랜드 드라이브,2001-11-30,5496800,592,20171014,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,7464700,921,20171014,Y,K
20171962,킬러의 보디가드,2017-08-30,7268100,1221,20171014,unknown,F
20170003,소나기,2017-08-31,1605000,203,20171015,unknown,K
20172742,범죄도시,2017-10-03,3091097200,360349,20171015,N,K
20171312,우리의 20세기,2017-09-27,6767000,797,20171015,Y,unknown
20165450,남한산성,2017-10-03,632397900,77188,20171015,N,K
20171817,넛잡 2,2017-10-03,159241700,20989,20171015,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,167968100,19724,20171015,Y,F
20150964,조작된 도시,2017-02-09,1899000,186,20171015,unknown,K
20172865,성 프란치스코,2017-10-12,5119000,722,20171015,Y,unknown
20172942,나의 엔젤,2017-10-12,8919500,1128,20171015,Y,unknown
20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,11861500,1719,20171015,N,F
20154907,희생부활자,2017-10-12,509717900,61674,20171015,N,K
20164424,대장 김창수,2017-10-19,2220000,222,20171015,unknown,K
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,26690000,3438,20171015,N,F
20151227,아빠는 딸,2017-04-12,3027000,381,20171015,unknown,K
20168282,블레이드 러너 2049,2017-10-12,503974000,56613,20171015,N,F
20170364,레고 닌자고 무비,2017-09-28,11165800,1392,20171015,N,F
20176562,예수는 역사다,2017-07-13,3605000,515,20171015,Y,unknown
20174142,아이 캔 스피크,2017-09-21,280653900,34703,20171015,N,K
20173092,어메이징 메리,2017-10-04,14808800,1865,20171015,Y,F
20175943,주키퍼스 와이프,2017-10-12,11936000,1461,20171015,Y,F
20170964,딥,2017-10-03,56001000,7187,20171015,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,453251700,52430,20171015,N,F
20060169,멀홀랜드 드라이브,2001-11-30,4277100,532,20171015,Y,unknown
20169463,다시 태어나도 우리,2017-09-27,7361500,885,20171015,Y,K
20171962,킬러의 보디가드,2017-08-30,7233900,1218,20171015,unknown,F
20172742,범죄도시,2017-10-03,1008812400,132489,20171016,N,K
20171312,우리의 20세기,2017-09-27,2268500,304,20171016,Y,unknown
19678057,다정불심, ,218000,109,20171016,unknown,K
20165450,남한산성,2017-10-03,189482700,26676,20171016,N,K
20171817,넛잡 2,2017-10-03,5633400,879,20171016,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,64244000,8448,20171016,Y,F
20172865,성 프란치스코,2017-10-12,2062500,294,20171016,Y,unknown
20172942,나의 엔젤,2017-10-12,4000000,562,20171016,Y,F
20154907,희생부활자,2017-10-12,142504600,19362,20171016,N,K
20164424,대장 김창수,2017-10-19,35640000,4455,20171016,N,K
20168282,블레이드 러너 2049,2017-10-12,129309700,15930,20171016,N,F
20174703,폭력 교실, ,479000,237,20171016,Y,unknown
20176742,잇 컴스 앳 나잇,2017-10-19,3208000,401,20171016,Y,F
20162608,나의 살던 고향은,2016-11-24,414000,138,20171016,unknown,K
20174142,아이 캔 스피크,2017-09-21,90413900,12953,20171016,N,K
20178647,땐뽀걸즈,2017-09-27,662500,83,20171016,unknown,K
20173694,지오스톰,2017-10-19,11232000,624,20171016,N,F
20175943,주키퍼스 와이프,2017-10-12,5032000,705,20171016,Y,F
20173092,어메이징 메리,2017-10-04,4091500,566,20171016,Y,F
20170964,딥,2017-10-03,2301500,372,20171016,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,162345500,21345,20171016,N,F
20169463,다시 태어나도 우리,2017-09-27,3323000,434,20171016,Y,K
20171962,킬러의 보디가드,2017-08-30,2100000,358,20171016,N,F
20161304,가방을 든 여인, ,776000,388,20171017,Y,unknown
20172742,범죄도시,2017-10-03,968249600,127832,20171017,N,K
20171312,우리의 20세기,2017-09-27,2683600,366,20171017,Y,unknown
20165450,남한산성,2017-10-03,183531000,26446,20171017,N,K
20173804,배드 지니어스,2017-11-02,3976000,497,20171017,Y,F
20171817,넛잡 2,2017-10-03,5993300,983,20171017,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,63645000,8484,20171017,Y,F
20174641,가을 우체국,2017-10-19,2608000,326,20171017,unknown,K
20172942,나의 엔젤,2017-10-12,4797500,675,20171017,Y,F
20154907,희생부활자,2017-10-12,158104200,21692,20171017,N,K
20164424,대장 김창수,2017-10-19,38548800,5114,20171017,N,K
20172603,부라더,2017-11-02,39794500,4942,20171017,N,K
20168282,블레이드 러너 2049,2017-10-12,124464800,15583,20171017,N,F
20158047,발레리안: 천 개 행성의 도시,2017-08-30,7016000,1406,20171017,N,F
20176742,잇 컴스 앳 나잇,2017-10-19,3344000,418,20171017,Y,F
20166132,김광석,2017-08-30,649000,91,20171017,unknown,K
20174142,아이 캔 스피크,2017-09-21,98103700,14416,20171017,N,K
20175943,주키퍼스 와이프,2017-10-12,4986000,720,20171017,Y,F
20173092,어메이징 메리,2017-10-04,4899000,672,20171017,Y,F
20170964,딥,2017-10-03,3155000,501,20171017,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,141347000,18669,20171017,N,F
20169463,다시 태어나도 우리,2017-09-27,4391500,573,20171017,Y,K
20172742,범죄도시,2017-10-03,972578000,128403,20171018,N,K
20165450,남한산성,2017-10-03,185601200,26315,20171018,N,K
20173804,배드 지니어스,2017-11-02,3936000,492,20171018,Y,unknown
20171817,넛잡 2,2017-10-03,7591000,1205,20171018,N,K
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,69791400,9352,20171018,Y,F
20172865,성 프란치스코,2017-10-12,3122000,578,20171018,Y,F
20172942,나의 엔젤,2017-10-12,3814500,546,20171018,Y,unknown
20154907,희생부활자,2017-10-12,129406600,18054,20171018,N,K
20164424,대장 김창수,2017-10-19,3310000,662,20171018,unknown,K
20172603,부라더,2017-11-02,51449000,6066,20171018,N,K
20168282,블레이드 러너 2049,2017-10-12,133348600,16299,20171018,N,F
20175441,채비,2017-11-09,5206000,822,20171018,unknown,K
20172064,마더!,2017-10-19,13411800,1491,20171018,N,F
20174142,아이 캔 스피크,2017-09-21,111743900,16538,20171018,N,K
20038755,루터,2017-10-18,6989500,1007,20171018,Y,F
20173694,지오스톰,2017-10-19,9392000,832,20171018,N,F
20175943,주키퍼스 와이프,2017-10-12,7755000,1039,20171018,Y,F
20173092,어메이징 메리,2017-10-04,3936000,554,20171018,Y,F
20170964,딥,2017-10-03,4737500,746,20171018,Y,F
20175222,킹스맨: 골든 서클,2017-09-27,135505500,17952,20171018,N,F
20169463,다시 태어나도 우리,2017-09-27,3900200,558,20171018,Y,K
20164481,유리정원,2017-10-25,7264000,908,20171018,Y,K
20154909,살인자의 기억법,2017-09-06,2000000,400,20171019,unknown,K
