movieCd,movieNm,openDt,salesAmt,audiCnt,load_dt,multiMovieYn,repNationCd
20162545,"무현, 두 도시 이야기",2016-10-26,410000,60,20170101,unknown,K
20162025,씽,2016-12-21,943975500,115152,20170101,N,F
20161701,위켄즈,2016-12-22,765700,93,20170101,unknown,K
20154661,형,2016-11-23,944000,123,20170101,unknown,K
20167904,라라랜드,2016-12-07,770889600,87529,20170101,N,F
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,28628400,3552,20170101,N,F
20080975,원스 어폰 어 타임 인 아메리카,1984-12-10,895000,445,20170101,Y,unknown
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,186000,21,20170101,unknown,K
20165543,하이큐!! 승자와 패자,2016-12-28,14782500,1919,20170101,unknown,F
19930396,시애틀의 잠 못이루는 밤,1993-12-18,10612900,1227,20170101,Y,unknown
20163183,로그 원: 스타워즈 스토리,2016-12-28,1612424700,173451,20170101,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,18037800,2085,20170101,Y,F
20161603,순종,2016-11-17,447000,73,20170101,unknown,K
20161872,너의 이름은.,2017-01-04,325811500,37418,20170101,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,166222000,18630,20170101,N,K
19890291,해리가 샐리를 만났을 때,1989-11-18,16580900,1885,20170101,Y,F
19920315,블루 벨벳,1992-10-17,4426500,514,20170101,Y,unknown
20128588,"그 시절, 우리가 좋아했던 소녀",2012-08-22,2356500,296,20170101,Y,unknown
20144641,판도라,2016-12-07,736891900,87966,20170101,N,K
20162727,루돌프와 많이있어,2016-12-28,243890000,29910,20170101,N,F
20159286,연애담,2016-11-17,315000,38,20170101,unknown,K
20164526,"나의 위대한 친구, 세잔",2016-12-15,3647000,486,20170101,Y,unknown
20153401,파파좀비,2016-12-29,109000,18,20170101,unknown,K
20161725,마스터,2016-12-21,4399793100,506299,20170101,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,154931400,19405,20170101,N,F
20164855,사랑은 부엉부엉,2016-12-29,1698600,201,20170101,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,14501600,1687,20170101,Y,unknown
20166401,업 포 러브,2016-12-21,5414100,661,20170101,Y,unknown
20165925,음란 과외 - 무삭제판,2017-01-02,837000,164,20170102,unknown,K
20162025,씽,2016-12-21,510182500,70667,20170102,N,F
20161701,위켄즈,2016-12-22,483000,64,20170102,unknown,K
20154661,형,2016-11-23,2429900,323,20170102,unknown,K
20167904,라라랜드,2016-12-07,356232200,45780,20170102,N,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,4950000,545,20170102,Y,unknown
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,9035000,1336,20170102,N,F
20080975,원스 어폰 어 타임 인 아메리카,1984-12-10,740000,370,20170102,Y,unknown
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,132500,20,20170102,unknown,K
20165543,하이큐!! 승자와 패자,2016-12-28,8582500,1205,20170102,N,F
19930396,시애틀의 잠 못이루는 밤,1993-12-18,6618000,914,20170102,Y,unknown
20163183,로그 원: 스타워즈 스토리,2016-12-28,417157300,49916,20170102,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,10015000,1362,20170102,Y,F
20030028,시카고,2003-03-28,2091500,254,20170102,Y,unknown
20080893,렌의 애가,1969-01-01,256000,128,20170102,unknown,K
20152371,"당신, 거기 있어줄래요",2016-12-14,77880200,10133,20170102,N,K
19890291,해리가 샐리를 만났을 때,1989-11-18,11575000,1507,20170102,Y,F
19920315,블루 벨벳,1992-10-17,2456500,318,20170102,Y,unknown
20144641,판도라,2016-12-07,283473300,38072,20170102,N,K
20150966,사랑하기 때문에,2017-01-04,2696000,337,20170102,unknown,K
20162727,루돌프와 많이있어,2016-12-28,136419000,19063,20170102,N,F
20159286,연애담,2016-11-17,244000,31,20170102,unknown,K
20164526,"나의 위대한 친구, 세잔",2016-12-15,2984500,426,20170102,Y,unknown
20161725,마스터,2016-12-21,1404122100,183423,20170102,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,64021400,9156,20170102,N,F
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,10415400,1345,20170102,Y,F
20166401,업 포 러브,2016-12-21,2285000,316,20170102,Y,unknown
20162025,씽,2016-12-21,501522100,70773,20170103,N,F
20154661,형,2016-11-23,1082000,162,20170103,unknown,K
20167904,라라랜드,2016-12-07,317474800,41085,20170103,N,F
20151181,여교사,2017-01-04,13289500,1668,20170103,Y,K
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,7230100,1067,20170103,N,F
20167286,형의 여자,2016-12-15,809000,159,20170103,unknown,K
20155223,목숨 건 연애,2016-12-14,1304000,163,20170103,unknown,K
20165543,하이큐!! 승자와 패자,2016-12-28,6724000,962,20170103,unknown,F
19930396,시애틀의 잠 못이루는 밤,1993-12-18,5960500,825,20170103,Y,unknown
20163183,로그 원: 스타워즈 스토리,2016-12-28,293678300,35485,20170103,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,21098300,3091,20170103,Y,F
20165822,매기스 플랜,2017-01-25,8195000,931,20170103,Y,unknown
20120401,백야, ,1011000,503,20170103,Y,unknown
20163014,7년-그들이 없는 언론,2017-01-12,16408000,2051,20170103,Y,K
20010130,빌리 엘리어트,2001-02-16,7299000,817,20170103,Y,unknown
20152371,"당신, 거기 있어줄래요",2016-12-14,67144600,8951,20170103,N,K
19890291,해리가 샐리를 만났을 때,1989-11-18,9379500,1236,20170103,Y,F
20144641,판도라,2016-12-07,205442000,27605,20170103,N,K
20150966,사랑하기 때문에,2017-01-04,18682800,1930,20170103,N,K
20162727,루돌프와 많이있어,2016-12-28,143517700,20377,20170103,N,F
20154342,뚜르: 내 생애 최고의 49일,2017-02-01,5256000,657,20170103,Y,K
20161725,마스터,2016-12-21,1036588100,135859,20170103,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,63022700,9079,20170103,N,F
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,10823400,1454,20170103,Y,F
20162025,씽,2016-12-21,313220000,44224,20170104,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,19633200,2551,20170104,Y,F
20161701,위켄즈,2016-12-22,915000,109,20170104,unknown,K
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,239802400,34965,20170104,Y,F
20151181,여교사,2017-01-04,152788900,19575,20170104,Y,K
20163183,로그 원: 스타워즈 스토리,2016-12-28,154758800,17103,20170104,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,7137400,985,20170104,Y,unknown
20161603,순종,2016-11-17,1778000,214,20170104,unknown,K
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,9187200,1208,20170104,Y,unknown
20120401,백야, ,892000,446,20170104,Y,unknown
20080893,렌의 애가,1969-01-01,406000,203,20170104,unknown,K
20161872,너의 이름은.,2017-01-04,1032712400,138028,20170104,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,7859500,1002,20170104,unknown,K
19890291,해리가 샐리를 만났을 때,1989-11-18,2699500,339,20170104,Y,unknown
20161084,패신저스,2017-01-04,652157500,85044,20170104,N,F
20165061,사다코 대 카야코,2017-01-04,39222000,5065,20170104,N,F
20144641,판도라,2016-12-07,92821100,12620,20170104,N,K
20150966,사랑하기 때문에,2017-01-04,334212300,44941,20170104,N,K
20145486,소시민,2017-01-12,2872000,359,20170104,Y,K
20162727,루돌프와 많이있어,2016-12-28,50074700,7110,20170104,N,F
20164388,스노우타임,2016-12-15,5386000,674,20170104,Y,unknown
20154342,뚜르: 내 생애 최고의 49일,2017-02-01,4136000,517,20170104,Y,K
20161725,마스터,2016-12-21,784589300,102362,20170104,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,17584500,2460,20170104,unknown,F
20167904,라라랜드,2016-12-07,201287700,25457,20170104,N,F
20162025,씽,2016-12-21,293819600,41738,20170105,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,19519600,2607,20170105,Y,unknown
20161701,위켄즈,2016-12-22,742000,80,20170105,unknown,K
20101406,여자의 일생, ,52000,26,20170105,unknown,K
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,238594000,34484,20170105,Y,F
20151181,여교사,2017-01-04,128918100,16513,20170105,Y,K
20165144,걱정말아요,2017-01-05,418000,57,20170105,unknown,K
20165543,하이큐!! 승자와 패자,2016-12-28,21122500,3076,20170105,N,F
20163183,로그 원: 스타워즈 스토리,2016-12-28,142000900,15460,20170105,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,7522600,1078,20170105,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,7768500,1039,20170105,Y,unknown
20120401,백야, ,834000,417,20170105,Y,unknown
20161872,너의 이름은.,2017-01-04,1003477000,132463,20170105,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,6969600,874,20170105,unknown,K
20164928,녹터널 애니멀스,2017-01-11,5428000,569,20170105,Y,unknown
19890291,해리가 샐리를 만났을 때,1989-11-18,2571000,322,20170105,Y,unknown
19920315,블루 벨벳,1992-10-17,1283300,176,20170105,Y,unknown
20161084,패신저스,2017-01-04,522148500,67929,20170105,N,F
20144641,판도라,2016-12-07,84874600,11481,20170105,N,K
20165061,사다코 대 카야코,2017-01-04,23473500,3021,20170105,unknown,F
20150966,사랑하기 때문에,2017-01-04,268551700,36355,20170105,N,K
20162727,루돌프와 많이있어,2016-12-28,47426800,6753,20170105,N,F
20159286,연애담,2016-11-17,261000,33,20170105,unknown,K
20151228,공조,2017-01-18,4750000,564,20170105,unknown,K
20164526,"나의 위대한 친구, 세잔",2016-12-15,1760500,254,20170105,Y,unknown
20161725,마스터,2016-12-21,709301100,92234,20170105,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,19386100,2715,20170105,unknown,F
20167904,라라랜드,2016-12-07,189576400,24059,20170105,N,F
20162025,씽,2016-12-21,311574600,40419,20170106,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,23316600,2824,20170106,Y,F
20161701,위켄즈,2016-12-22,1010000,151,20170106,unknown,K
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,251587600,33216,20170106,Y,F
20151181,여교사,2017-01-04,128854930,14947,20170106,Y,K
20151229,더 킹,2017-01-18,1918000,274,20170106,unknown,K
20165144,걱정말아요,2017-01-05,370100,56,20170106,unknown,K
19930396,시애틀의 잠 못이루는 밤,1993-12-18,1596000,186,20170106,Y,unknown
20163183,로그 원: 스타워즈 스토리,2016-12-28,191462300,18632,20170106,N,F
20161603,순종,2016-11-17,2137000,216,20170106,Y,K
20161763,"나, 다니엘 블레이크",2016-12-08,9518200,1310,20170106,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,10974000,1324,20170106,Y,unknown
20161872,너의 이름은.,2017-01-04,1430176183,169402,20170106,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,7697500,863,20170106,unknown,K
19890291,해리가 샐리를 만났을 때,1989-11-18,5147000,586,20170106,Y,unknown
20161084,패신저스,2017-01-04,623237647,72707,20170106,N,F
20165061,사다코 대 카야코,2017-01-04,26958000,3111,20170106,N,F
20144641,판도라,2016-12-07,94003800,11450,20170106,N,K
20150966,사랑하기 때문에,2017-01-04,282776370,34492,20170106,N,K
20162727,루돌프와 많이있어,2016-12-28,50071600,6338,20170106,N,F
20164526,"나의 위대한 친구, 세잔",2016-12-15,1672500,210,20170106,Y,unknown
20161725,마스터,2016-12-21,907001400,105235,20170106,N,K
19880070,칠수와 만수,1988-11-26,269000,140,20170106,unknown,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,18508600,2294,20170106,unknown,F
20120383,해는 또다시 뜬다, ,1064000,532,20170106,Y,unknown
20167904,라라랜드,2016-12-07,250921653,28540,20170106,N,F
20162545,"무현, 두 도시 이야기",2016-10-26,1440000,187,20170107,unknown,K
20162025,씽,2016-12-21,601160900,74686,20170107,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,32837000,3941,20170107,Y,F
20161701,위켄즈,2016-12-22,982000,143,20170107,unknown,K
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,547675400,69879,20170107,Y,F
20151181,여교사,2017-01-04,161276530,18450,20170107,Y,K
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,417000,88,20170107,unknown,K
20165144,걱정말아요,2017-01-05,502000,71,20170107,unknown,K
20163183,로그 원: 스타워즈 스토리,2016-12-28,407776700,38850,20170107,N,F
20161763,"나, 다니엘 블레이크",2016-12-08,14473100,1969,20170107,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,15516500,1814,20170107,Y,unknown
20161872,너의 이름은.,2017-01-04,2828380459,335325,20170107,N,F
20010130,빌리 엘리어트,2001-02-16,1934100,223,20170107,Y,unknown
20152371,"당신, 거기 있어줄래요",2016-12-14,8862500,996,20170107,unknown,K
19890291,해리가 샐리를 만났을 때,1989-11-18,2885000,321,20170107,Y,unknown
19920315,블루 벨벳,1992-10-17,2047000,252,20170107,Y,unknown
20161084,패신저스,2017-01-04,1268189171,148502,20170107,N,F
20144641,판도라,2016-12-07,177307500,21657,20170107,N,K
20165061,사다코 대 카야코,2017-01-04,24289500,3184,20170107,unknown,F
20150966,사랑하기 때문에,2017-01-04,476635370,57846,20170107,N,K
20162727,루돌프와 많이있어,2016-12-28,88512500,11329,20170107,N,F
20164526,"나의 위대한 친구, 세잔",2016-12-15,1804500,245,20170107,Y,unknown
20161725,마스터,2016-12-21,2036651200,236394,20170107,N,K
19880070,칠수와 만수,1988-11-26,244000,125,20170107,unknown,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,42363900,5232,20170107,N,F
20120383,해는 또다시 뜬다, ,1286000,638,20170107,Y,unknown
20167904,라라랜드,2016-12-07,432717029,48729,20170107,N,F
20162025,씽,2016-12-21,553849300,68237,20170108,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,32499900,3840,20170108,Y,F
20161701,위켄즈,2016-12-22,830000,111,20170108,unknown,K
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,535436000,67605,20170108,Y,F
20151181,여교사,2017-01-04,118774800,13516,20170108,Y,K
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,202500,48,20170108,unknown,K
20165144,걱정말아요,2017-01-05,469600,63,20170108,unknown,K
19688044,대원군, ,248000,124,20170108,unknown,K
20163183,로그 원: 스타워즈 스토리,2016-12-28,346352500,33704,20170108,N,F
20161603,순종,2016-11-17,2299000,257,20170108,Y,K
20161763,"나, 다니엘 블레이크",2016-12-08,14241300,2000,20170108,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,13674500,1635,20170108,Y,unknown
20161872,너의 이름은.,2017-01-04,2809088900,333008,20170108,N,F
20010130,빌리 엘리어트,2001-02-16,1885500,226,20170108,Y,unknown
20152371,"당신, 거기 있어줄래요",2016-12-14,8786000,995,20170108,unknown,K
19920315,블루 벨벳,1992-10-17,2007500,244,20170108,Y,unknown
20161084,패신저스,2017-01-04,1107502600,129810,20170108,N,F
20144641,판도라,2016-12-07,172051100,20971,20170108,N,K
20165061,사다코 대 카야코,2017-01-04,22603000,2966,20170108,unknown,F
20150966,사랑하기 때문에,2017-01-04,450612400,53856,20170108,N,K
20162727,루돌프와 많이있어,2016-12-28,92285800,11470,20170108,N,F
20164526,"나의 위대한 친구, 세잔",2016-12-15,1638000,225,20170108,Y,unknown
20161725,마스터,2016-12-21,1903655600,220974,20170108,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,45100000,5522,20170108,N,F
20120383,해는 또다시 뜬다, ,1056000,523,20170108,Y,unknown
20167904,라라랜드,2016-12-07,377343100,42658,20170108,N,F
20162025,씽,2016-12-21,151838200,21302,20170109,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,12572000,1704,20170109,Y,F
20167904,라라랜드,2016-12-07,167658900,21210,20170109,N,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,120724000,17324,20170109,Y,F
20151181,여교사,2017-01-04,63408000,8165,20170109,Y,K
20165144,걱정말아요,2017-01-05,345000,46,20170109,unknown,K
20163186,단지 세상의 끝,2017-01-18,1421000,203,20170109,Y,unknown
19688044,대원군, ,220000,110,20170109,unknown,K
20163183,로그 원: 스타워즈 스토리,2016-12-28,90907800,9818,20170109,N,F
20161603,순종,2016-11-17,1645000,206,20170109,Y,K
20161763,"나, 다니엘 블레이크",2016-12-08,6427500,925,20170109,Y,unknown
20110014,연산군,1962-01-01,378000,189,20170109,Y,K
20163014,7년-그들이 없는 언론,2017-01-12,1260000,210,20170109,Y,K
20161872,너의 이름은.,2017-01-04,1178187800,154781,20170109,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,4462000,578,20170109,unknown,K
20161084,패신저스,2017-01-04,284265400,36992,20170109,N,F
20165061,사다코 대 카야코,2017-01-04,13816000,1797,20170109,N,F
20144641,판도라,2016-12-07,49099800,6682,20170109,N,K
20150966,사랑하기 때문에,2017-01-04,150380500,20277,20170109,N,K
20162727,루돌프와 많이있어,2016-12-28,22909400,3254,20170109,N,F
20161725,마스터,2016-12-21,499322500,65323,20170109,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,9674100,1354,20170109,unknown,F
20120383,해는 또다시 뜬다, ,898000,449,20170109,Y,unknown
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,7505000,1002,20170109,Y,unknown
20162025,씽,2016-12-21,177040800,25162,20170110,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,14627500,1996,20170110,Y,F
20154661,형,2016-11-23,1168000,199,20170110,unknown,K
20167904,라라랜드,2016-12-07,211839700,27160,20170110,N,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,149170200,21843,20170110,Y,F
20151181,여교사,2017-01-04,64188500,8330,20170110,Y,K
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,25000000,5000,20170110,N,F
20157631,다른 길이 있다,2017-01-19,1712000,214,20170110,Y,K
19388001,로빈 훗의 모험, ,1018000,509,20170110,Y,unknown
20163183,로그 원: 스타워즈 스토리,2016-12-28,100255100,10621,20170110,N,F
20161603,순종,2016-11-17,4981000,613,20170110,Y,K
20161763,"나, 다니엘 블레이크",2016-12-08,8116000,1216,20170110,Y,unknown
20160261,극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,1570300,183,20170110,unknown,K
20161872,너의 이름은.,2017-01-04,1141877500,150777,20170110,N,F
20152371,"당신, 거기 있어줄래요",2016-12-14,4816000,619,20170110,unknown,K
20167324,라이언,2017-02-01,5439000,777,20170110,Y,unknown
19890291,해리가 샐리를 만났을 때,1989-11-18,2296000,299,20170110,Y,unknown
20161084,패신저스,2017-01-04,252569600,33095,20170110,N,F
20144641,판도라,2016-12-07,50113000,6870,20170110,N,K
20150966,사랑하기 때문에,2017-01-04,149426000,20444,20170110,N,K
20162727,루돌프와 많이있어,2016-12-28,26391300,3839,20170110,unknown,F
20151228,공조,2017-01-18,36166300,4101,20170110,N,K
20161725,마스터,2016-12-21,472805800,62635,20170110,N,K
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,13388200,1878,20170110,unknown,F
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,8335000,1161,20170110,Y,unknown
20162025,씽,2016-12-21,131201200,19209,20170111,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,3516000,498,20170111,Y,unknown
20167127,너브,2017-01-11,35953800,4665,20170111,N,F
20167904,라라랜드,2016-12-07,171456300,21988,20170111,N,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,102046800,15370,20170111,Y,F
20151181,여교사,2017-01-04,16255400,2147,20170111,Y,K
19388001,로빈 훗의 모험, ,724000,362,20170111,Y,unknown
20161603,순종,2016-11-17,4615000,569,20170111,Y,K
20161763,"나, 다니엘 블레이크",2016-12-08,7494200,1186,20170111,Y,unknown
20110014,연산군,1962-01-01,404000,202,20170111,unknown,K
20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,3093000,418,20170111,Y,K
20161872,너의 이름은.,2017-01-04,1062600700,140350,20170111,N,F
20164928,녹터널 애니멀스,2017-01-11,18834500,2551,20170111,Y,unknown
20164421,어쌔신 크리드,2017-01-11,464968400,60851,20170111,N,F
20168381,얼라이드,2017-01-11,330131300,43776,20170111,N,F
20161084,패신저스,2017-01-04,132942900,17473,20170111,N,F
20144641,판도라,2016-12-07,22329300,3228,20170111,unknown,K
20150966,사랑하기 때문에,2017-01-04,64180000,8989,20170111,N,K
20165443,모아나,2017-01-12,31044000,3891,20170111,unknown,F
20168324,반지의 제왕 : 반지원정대 (확장판),2017-01-11,66408900,5099,20170111,N,F
20159286,연애담,2016-11-17,1777000,223,20170111,unknown,K
20151228,공조,2017-01-18,14528000,1816,20170111,unknown,K
20164526,"나의 위대한 친구, 세잔",2016-12-15,1759500,255,20170111,Y,unknown
20161725,마스터,2016-12-21,415715100,54670,20170111,N,K
20168246,음란 선비 - 무삭제판,2017-01-11,842000,165,20170111,unknown,K
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,7188500,975,20170111,Y,unknown
20162025,씽,2016-12-21,63429900,9271,20170112,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,2956100,433,20170112,Y,unknown
20154661,형,2016-11-23,6922200,1076,20170112,unknown,K
20167904,라라랜드,2016-12-07,135602300,17385,20170112,N,F
20167127,너브,2017-01-11,28787300,3719,20170112,unknown,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,58752400,9076,20170112,Y,F
20151181,여교사,2017-01-04,10713100,1378,20170112,Y,K
20151229,더 킹,2017-01-18,9544000,1197,20170112,unknown,K
20160881,문영,2017-01-12,9791700,1359,20170112,Y,K
20164852,요요마와 실크로드 앙상블,2017-01-12,3180000,473,20170112,Y,unknown
20161763,"나, 다니엘 블레이크",2016-12-08,4243200,618,20170112,Y,unknown
20161603,순종,2016-11-17,2529000,315,20170112,Y,K
20163014,7년-그들이 없는 언론,2017-01-12,11278700,1424,20170112,Y,K
20161872,너의 이름은.,2017-01-04,921887800,121478,20170112,N,F
20164928,녹터널 애니멀스,2017-01-11,21958500,2920,20170112,Y,unknown
20164421,어쌔신 크리드,2017-01-11,315983100,41422,20170112,N,F
20168381,얼라이드,2017-01-11,328213200,43512,20170112,N,F
20161084,패신저스,2017-01-04,84264900,11093,20170112,N,F
20144641,판도라,2016-12-07,12348200,1754,20170112,unknown,K
20150966,사랑하기 때문에,2017-01-04,49425300,6741,20170112,N,K
20165443,모아나,2017-01-12,612702800,84797,20170112,N,F
20168324,반지의 제왕 : 반지원정대 (확장판),2017-01-11,54030500,4123,20170112,N,F
20151228,공조,2017-01-18,26748000,3203,20170112,unknown,K
20161725,마스터,2016-12-21,348123100,46151,20170112,N,K
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,4590200,598,20170112,Y,unknown
20162025,씽,2016-12-21,65655300,8708,20170113,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,4410400,566,20170113,Y,unknown
20161701,위켄즈,2016-12-22,199000,28,20170113,unknown,K
20167904,라라랜드,2016-12-07,190298607,21825,20170113,N,F
20167127,너브,2017-01-11,29035700,3431,20170113,unknown,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,55050000,7863,20170113,Y,F
20151181,여교사,2017-01-04,10645500,1256,20170113,Y,K
20151229,더 킹,2017-01-18,53746000,5509,20170113,N,K
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2016-12-15,444000,83,20170113,unknown,K
20160881,문영,2017-01-12,4565000,634,20170113,Y,K
19478011,어두운 통로, ,830000,415,20170113,Y,unknown
20164852,요요마와 실크로드 앙상블,2017-01-12,1662600,210,20170113,Y,unknown
20161763,"나, 다니엘 블레이크",2016-12-08,4756700,631,20170113,Y,unknown
20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,350000,50,20170113,unknown,K
20163014,7년-그들이 없는 언론,2017-01-12,10910200,1324,20170113,Y,K
20161872,너의 이름은.,2017-01-04,1246387707,148996,20170113,N,F
20164928,녹터널 애니멀스,2017-01-11,28908749,3402,20170113,Y,unknown
20164421,어쌔신 크리드,2017-01-11,369295751,43164,20170113,N,F
20168381,얼라이드,2017-01-11,440754449,51445,20170113,N,F
20161084,패신저스,2017-01-04,107583000,12752,20170113,N,F
20144641,판도라,2016-12-07,15006000,2191,20170113,unknown,K
20150966,사랑하기 때문에,2017-01-04,50090200,6433,20170113,N,K
20165443,모아나,2017-01-12,674187693,84390,20170113,N,F
20168324,반지의 제왕 : 반지원정대 (확장판),2017-01-11,52676600,3958,20170113,unknown,F
20161725,마스터,2016-12-21,453245300,52777,20170113,N,K
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,5539600,680,20170113,Y,unknown
20162545,"무현, 두 도시 이야기",2016-10-26,1114000,185,20170114,unknown,K
20162025,씽,2016-12-21,153400000,19241,20170114,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,5986200,729,20170114,Y,unknown
20167904,라라랜드,2016-12-07,398593901,45303,20170114,N,F
20167127,너브,2017-01-11,42787200,4931,20170114,unknown,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,129026400,16679,20170114,Y,F
20151181,여교사,2017-01-04,18098000,2103,20170114,Y,K
20151229,더 킹,2017-01-18,2277000,253,20170114,unknown,K
20160881,문영,2017-01-12,5666000,733,20170114,Y,K
19478011,어두운 통로, ,942000,471,20170114,Y,unknown
20164852,요요마와 실크로드 앙상블,2017-01-12,3426600,440,20170114,Y,unknown
20161763,"나, 다니엘 블레이크",2016-12-08,8803700,1170,20170114,Y,unknown
20161603,순종,2016-11-17,1263000,157,20170114,unknown,K
20163014,7년-그들이 없는 언론,2017-01-12,17241600,2072,20170114,Y,K
20161872,너의 이름은.,2017-01-04,2462539601,292247,20170114,N,F
20164928,녹터널 애니멀스,2017-01-11,36914130,4320,20170114,Y,unknown
20164421,어쌔신 크리드,2017-01-11,739527170,86776,20170114,N,F
20168381,얼라이드,2017-01-11,878948030,101641,20170114,N,F
20161084,패신저스,2017-01-04,184278200,21708,20170114,N,F
20144641,판도라,2016-12-07,27891200,3793,20170114,unknown,K
20150966,사랑하기 때문에,2017-01-04,86948300,10814,20170114,N,K
20165443,모아나,2017-01-12,1994310699,243738,20170114,N,F
20168324,반지의 제왕 : 반지원정대 (확장판),2017-01-11,94318400,7014,20170114,N,F
20151228,공조,2017-01-18,15918000,1772,20170114,unknown,K
20161725,마스터,2016-12-21,1038500200,120563,20170114,N,K
20160221,에곤 쉴레: 욕망이 그린 그림,2016-12-22,7282600,843,20170114,Y,unknown
20162025,씽,2016-12-21,146446500,18093,20170115,N,F
20164485,"내 어깨 위 고양이, 밥",2017-01-04,6114000,746,20170115,Y,unknown
20161701,위켄즈,2016-12-22,1086000,140,20170115,unknown,K
20167904,라라랜드,2016-12-07,355169700,40288,20170115,N,F
20167127,너브,2017-01-11,40617700,4674,20170115,unknown,F
20165153,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,123683000,15766,20170115,Y,F
